row_index,y_true,pred_cv_oof
1069,0,0.1059699274662826
1070,0,0.023447306103230293
1071,0,0.17965673719785963
1072,0,0.025898238591937475
1073,0,0.10587084027982718
1074,0,0.10974384184558192
1075,0,0.006393335937595382
1076,0,0.011324384504768626
1077,0,0.010119285144830067
1078,1,0.14311165560693667
1079,0,0.004790612031293543
1080,0,0.03411666312597775
1081,0,0.10727796933164407
1082,0,0.22567746191183485
1083,1,0.04172878625437775
1084,0,0.022351478196187755
1085,1,0.12012914113324824
1086,1,0.1637744190823388
1087,1,0.42987193603284074
1088,0,0.1075604903215389
1089,0,0.03732144700877419
1090,0,0.1694841467524632
1091,0,0.058899699946409034
1092,0,0.05187042955956213
1093,0,0.03015019347629879
1094,0,0.07068816742092969
1095,0,0.035093683151703
1096,0,0.12767447366938225
1097,0,0.01214816133601062
1098,0,0.13223446073540152
1099,0,0.006456398693327884
1100,0,0.302565754519344
1101,1,0.31549765273808716
1102,0,0.06063041808264635
1103,0,0.038997991184868824
1104,0,0.038270835898631096
1105,0,0.1035153198163446
1106,0,0.01147919479311041
1107,0,0.03390566338144226
1108,0,0.006440195220374546
1109,0,0.04637301953124232
1110,0,0.1963187736083471
1111,0,0.046164244021829046
1112,1,0.08052043609382661
1113,0,0.09541217727276795
1114,0,0.02965584960470679
1115,0,0.09256431460234625
1116,0,0.025160380183134278
1117,0,0.026750548934643674
1118,0,0.03414160780395034
1119,0,0.01454219020155695
1120,0,0.05905791310115116
1121,0,0.012222001452315499
1122,0,0.017373244401499247
1123,0,0.028793252404194457
1124,0,0.06269855267690563
1125,0,0.06210662785138166
1126,1,0.21562795611119973
1127,1,0.7547708833673551
1128,0,0.02046627436297367
1129,0,0.04497124464742325
1130,0,0.04499764542421454
1131,0,0.1466596502098953
1132,0,0.14331692743789892
1133,0,0.14770224967940881
1134,0,0.13348141999073987
1135,0,0.12764545310094247
1136,0,0.05498016215908382
1137,0,0.0298924732687355
1138,0,0.13024394765060854
1139,0,0.09739764130471058
1140,0,0.004824682665593576
1141,0,0.13727116775660672
1142,0,0.13907745882555042
1143,1,0.291022577604946
1144,1,0.32210040511477117
1145,0,0.11521524895156256
1146,0,0.10185407901156791
1147,0,0.2132963914567384
1148,0,0.022361615479285377
1149,0,0.06450155390909551
1150,1,0.06706818836689603
1151,0,0.062383221997051486
1152,0,0.026184247110273014
1153,0,0.04540418533149912
1154,1,0.16097057050900226
1155,0,0.02631701698347239
1156,0,0.09379646522826567
1157,0,0.19763186785338177
1158,0,0.039134675759468655
1159,0,0.11412486429811447
1160,0,0.0822876722543542
1161,0,0.01947230524803047
1162,0,0.5529943711549766
1163,1,0.04582166645557012
1164,1,0.020797543725049803
1165,1,0.23854381238441025
1166,0,0.07384684673854097
1167,0,0.2153466240832708
1168,1,0.23118905994796476
1169,1,0.12906094641215501
1170,0,0.05254989433805557
1171,0,0.026696647747880425
1172,0,0.08104929358257375
1173,0,0.15559013509574818
1174,0,0.08389828655554792
1175,0,0.006701676496372828
1176,0,0.20486881674330285
1177,0,0.1257908973900049
1178,0,0.06381749649059719
1179,1,0.11144234198117077
1180,0,0.0708659890234653
1181,0,0.10168855796269469
1182,0,0.00811452978298496
1183,0,0.07390522086520197
1184,0,0.05570708177876205
1185,0,0.03170523634459453
1186,0,0.03780408716432215
1187,0,0.05490499950616923
1188,1,0.09197526962355415
1189,0,0.05249376111317518
1190,0,0.030376131110378787
1191,0,0.11110851799109255
1192,0,0.0032487632132916526
1193,0,0.18378200333741088
1194,0,0.16243934508621954
1195,0,0.026308324022513124
1196,0,0.02141739852121947
1197,0,0.02762984100288982
1198,0,0.04373515769657174
1199,0,0.18798463652120165
1200,0,0.04163972290373367
1201,0,0.053610123756169574
1202,1,0.5085244786619165
1203,0,0.01879907365008173
1204,0,0.12232988449292662
1205,0,0.06071602069545726
1206,0,0.14697892850331304
1207,0,0.03707774952598983
1208,0,0.29137548781392825
1209,1,0.17201623227741533
1210,0,0.1374541624127872
1211,0,0.0524964793173046
1212,0,0.012736436081799283
1213,0,0.11736091150204091
1214,0,0.20827985620860964
1215,0,0.04543069867261137
1216,0,0.07652072845612767
1217,1,0.20807936066220095
1218,0,0.02679604989858849
1219,0,0.00795468272220169
1220,0,0.03939023839583541
1221,1,0.17111325496895372
1222,0,0.02617347700055793
1223,0,0.023623835864004777
1224,0,0.03510122871086164
1225,0,0.03551424245899542
1226,1,0.14944531447614193
1227,0,0.16441528850410178
1228,0,0.1436443393869897
1229,0,0.054448838722779475
1230,0,0.04113243687966032
1231,0,0.06042161744872472
1232,0,0.04735314410326174
1233,0,0.5233502554747154
1234,0,0.017716279681539014
1235,0,0.46202576837524006
1236,0,0.013036495502183281
1237,0,0.033683719901817955
1238,0,0.08552123218407398
1239,0,0.007281053336251396
1240,1,0.1517803169949576
1241,0,0.030333326121217016
1242,0,0.013299421332671852
1243,0,0.024778335499913255
1244,0,0.03201155873956704
1245,0,0.020015397565286534
1246,0,0.04298475125147167
1247,0,0.025143298166630045
1248,0,0.3539838476484932
1249,1,0.19711156585334388
1250,0,0.018781062158605574
1251,0,0.04843492979065314
1252,0,0.08313232159072392
1253,1,0.36350070893130254
1254,0,0.020383414444116916
1255,0,0.01371378768064382
1256,0,0.03882277619456238
1257,1,0.20499498655227502
1258,0,0.032726667515337086
1259,1,0.22834397199855092
1260,0,0.05952814445739672
1261,0,0.16218128422236705
1262,0,0.0262568120195747
1263,0,0.2593965702521179
1264,0,0.0267904303953461
1265,0,0.017555595703163878
1266,0,0.04745001264536383
1267,0,0.07370812533538847
1268,0,0.35967325980180015
1269,1,0.19410380254406032
1270,0,0.004382019078532917
1271,0,0.008250401497939897
1272,1,0.2339789551814649
1273,0,0.09554520949301593
1274,0,0.02461615067821286
1275,0,0.05211455107528282
1276,0,0.020306262606493215
1277,0,0.03387264005502087
1278,0,0.01785193428265353
1279,0,0.03561448049628209
1280,0,0.031231724827416835
1281,0,0.06709993237205597
1282,0,0.2333043924153096
1283,0,0.024456485859578166
1284,0,0.0275101990842783
1285,0,0.16997925221028362
1286,0,0.009245425457487409
1287,0,0.1055805038690114
1288,1,0.43100897872155497
1289,0,0.0368855660325528
1290,0,0.03774791516484042
1291,0,0.0347380911184244
1292,0,0.005553291321417376
1293,0,0.025131461222173024
1294,0,0.02340220141511092
1295,0,0.026236115790758935
1296,0,0.08329484144268501
1297,1,0.2543610484138886
1298,0,0.09448821895384232
1299,0,0.14154834153560347
1300,1,0.507674310782447
1301,1,0.08540522661999099
1302,0,0.07190907379617881
1303,0,0.06159739880577408
1304,0,0.14207346794540593
1305,0,0.04417091885743455
1306,0,0.0473043193948006
1307,0,0.23312674597572935
1308,0,0.24365585773785362
1309,1,0.16430940767384472
1310,1,0.7799859690450216
1311,0,0.052044404550787654
1312,0,0.006891069781850863
1313,0,0.03373145077302133
1314,1,0.2286761284500362
1315,0,0.1792459573479473
1316,0,0.02178200112205032
1317,0,0.12864454022138883
1318,0,0.08517294812701402
1319,0,0.025676132940379542
1320,0,0.008558586351895553
1321,0,0.007484879001265603
1322,0,0.05583063402935153
1323,1,0.8389047515718494
1324,0,0.06492728430208962
1325,0,0.599792918148367
1326,0,0.013191775157491363
1327,0,0.1295772038971185
1328,0,0.775450522239398
1329,0,0.06017512975731675
1330,0,0.04245670287327723
1331,0,0.11761932350340953
1332,0,0.010661270856062157
1333,0,0.05628399216820996
1334,0,0.10164028109166497
1335,0,0.08662221328016581
1336,0,0.04061525517440754
1337,0,0.05669309985103621
1338,1,0.21723168375426058
1339,1,0.032995033746358156
1340,0,0.03251816212103892
1341,0,0.03744159631632553
1342,0,0.06504281672326659
1343,0,0.12200061997391831
1344,0,0.051413506621925176
1345,0,0.195623794587108
1346,1,0.4159233575352636
1347,0,0.10175523225367772
1348,1,0.2689336141398995
1349,1,0.22228082620926712
1350,0,0.02921396961105941
1351,0,0.09716510078366089
1352,0,0.018165298329380835
1353,0,0.052498166176597943
1354,0,0.06074995530768861
1355,0,0.06513701425609703
1356,0,0.027979690986081208
1357,0,0.08832900887501323
1358,0,0.03363386433364112
1359,1,0.6350009495249701
1360,0,0.01645385664574269
1361,0,0.038044292893807036
1362,1,0.14549417604992965
1363,0,0.02961665783813466
1364,0,0.01200347093582171
1365,0,0.03915932533681018
1366,0,0.18450005946327266
1367,0,0.011382981016058714
1368,0,0.047840991760548256
1369,0,0.02835155997061197
1370,0,0.41204520378952514
1371,0,0.08366500982089427
1372,1,0.30501896258475264
1373,0,0.0636836162130691
1374,0,0.02439061390025216
1375,0,0.037123339198896065
1376,0,0.018571328796331662
1377,0,0.11939459527969487
1378,1,0.09252615154158148
1379,1,0.45547708251660945
1380,0,0.23210347995683314
1381,0,0.25531218791941085
1382,0,0.021498883492722293
1383,0,0.04755374020702917
1384,0,0.06107466788130232
1385,0,0.11854534911434524
1386,0,0.04944052370545789
1387,0,0.16689674605781277
1388,0,0.01698922151065449
1389,0,0.0059687247906968065
1390,0,0.03700517031915398
1391,0,0.06258740259554328
1392,0,0.11931816096557817
1393,0,0.05145920637391839
1394,0,0.044970328772924006
1395,0,0.022215981465239572
1396,0,0.1227739163172414
1397,0,0.13608419122047713
1398,0,0.005832634520900063
1399,0,0.01884057369390389
1400,0,0.023424060770963397
1401,0,0.039118276763861516
1402,0,0.021858853162557052
1403,1,0.2140787437357321
1404,0,0.19629154163568066
1405,0,0.012849312412153261
1406,0,0.008099283538245634
1407,0,0.09357101968252816
1408,0,0.0899155393394491
1409,0,0.008046408404209286
1410,0,0.08120635158936058
1411,0,0.037825670021002775
1412,0,0.04380037920315015
1413,0,0.021535633893855946
1414,0,0.02885826128392565
1415,0,0.8018413297546444
1416,0,0.11782085653732799
1417,0,0.055212509890238654
1418,0,0.2369950332410725
1419,1,0.11269270801280838
1420,0,0.004785833511748394
1421,0,0.18366779350607446
1422,1,0.07300962826042429
1423,0,0.028509928696105653
1424,1,0.10731839372492652
1425,0,0.05551655930332941
1426,0,0.038217380962529184
1427,0,0.04831515422917623
1428,0,0.02582127210000174
1429,0,0.00450989351402422
1430,0,0.15838857969604625
1431,0,0.1221462918962356
1432,0,0.0054629753653316244
1433,0,0.04163434320593096
1434,0,0.09945208641185509
1435,0,0.022912266792689005
1436,1,0.39598360186496
1437,0,0.03027405872938676
1438,0,0.12575965724156818
1439,0,0.04242668977233076
1440,1,0.07471942714146959
1441,0,0.49180288806619954
1442,0,0.021891461320562505
1443,0,0.03560463108965096
1444,0,0.043188731643747584
1445,1,0.10697868871806586
1446,0,0.010602191505213281
1447,0,0.14501061084985897
1448,0,0.23329556918545655
1449,0,0.02155068933303616
1450,0,0.051608554925669535
1451,0,0.0034644921261487763
1452,0,0.010668455915290089
1453,0,0.10956256109925118
1454,0,0.057051778643526
1455,0,0.11737774828580719
1456,1,0.2500256331124967
1457,0,0.05457232482441961
1458,0,0.004301702234947846
1459,0,0.09544875328444061
1460,0,0.012128001765412684
1461,0,0.10868034186707824
1462,0,0.03294938277745712
1463,1,0.2117396011016098
1464,0,0.02813643656086773
1465,0,0.09812560256224236
1466,0,0.12375743323371899
1467,0,0.0184735297823369
1468,0,0.0037345859780043215
1469,0,0.0399561915675863
1470,0,0.03339519293938753
1471,0,0.006224962391672217
1472,0,0.058286385217606124
1473,0,0.030160037688025717
1474,0,0.060745125853682025
1475,0,0.09589773183157277
1476,0,0.06616325845720053
1477,0,0.06581170540824842
1478,0,0.0877894515201078
1479,0,0.04166167985722959
1480,0,0.051865262030664785
1481,0,0.1318079449769641
1482,0,0.22782747812290555
1483,0,0.03114563891524852
1484,0,0.12012397691848543
1485,0,0.05214871029274831
1486,0,0.07855521084811923
1487,0,0.2963622812084076
1488,0,0.18353579623786118
1489,0,0.17575309457615382
1490,0,0.055358320061266376
1491,0,0.034132250644557965
1492,0,0.05286631289282894
1493,0,0.05684860741852596
1494,0,0.05090659410847594
1495,0,0.050157093107200366
1496,0,0.14194590349273614
1497,0,0.03775034407813055
1498,0,0.18261757386558333
1499,1,0.05615350446151515
1500,0,0.020373030510614877
1501,0,0.07691208630147728
1502,1,0.6128821809895817
1503,0,0.2013910599674113
1504,0,0.1916248688805354
1505,0,0.1421773184406893
1506,0,0.25750645860435484
1507,0,0.029890895512377978
1508,0,0.07069700658420336
1509,0,0.013912694152913428
1510,0,0.04266044587076023
1511,0,0.13136791825959143
1512,0,0.022370630046501208
1513,0,0.13446761205316568
1514,0,0.05600918841051175
1515,0,0.007695249593495893
1516,0,0.018402976525675043
1517,0,0.10032670405329372
1518,1,0.0465330573948767
1519,0,0.043769825962192206
1520,1,0.32101715841283596
1521,0,0.15342180447415907
1522,0,0.026875964863238948
1523,0,0.10603860444554204
1524,0,0.013051814701122185
1525,0,0.0369403036521895
1526,0,0.05041825867910572
1527,0,0.08717792724867564
1528,0,0.14424183499925472
1529,0,0.017125705242411866
1530,0,0.03100614392251921
1531,0,0.049638382614195724
1532,0,0.02341120659465827
1533,0,0.01132827766482236
1534,0,0.06377180933229788
1535,0,0.07032209072040406
1536,0,0.07263537838694231
1537,0,0.08286007970858983
1538,0,0.02436816618875854
1539,0,0.165705540816453
1540,0,0.13489816640500663
1541,0,0.09067791119605981
1542,0,0.026034310604794636
1543,0,0.04409028209790764
1544,0,0.03462094764276582
1545,1,0.05240582403572359
1546,0,0.021888884926157058
1547,0,0.045737806762612215
1548,0,0.03133336575454299
1549,0,0.05691165772068159
1550,0,0.010687256481457335
1551,0,0.03860614503783533
1552,0,0.028192021281853975
1553,0,0.7776095464499432
1554,1,0.0877909446137717
1555,0,0.029365931549307514
1556,0,0.03932896011217239
1557,0,0.11153099010505799
1558,0,0.19827320066128057
1559,0,0.02244952696210765
1560,0,0.009884841096684763
1561,0,0.048103177757618645
1562,1,0.45970366281049935
1563,0,0.04982976369083326
1564,0,0.15611837548772808
1565,1,0.5977733782521341
1566,0,0.034438272887887124
1567,0,0.2298502788022165
1568,0,0.03365824021140142
1569,0,0.009861179647478025
1570,1,0.13704387800903617
1571,0,0.056561221824918864
1572,1,0.23452360620422466
1573,0,0.40225318578924124
1574,1,0.2413704383773322
1575,0,0.07367932230150603
1576,0,0.10909716417846078
1577,0,0.048059585258930074
1578,0,0.09519390641464254
1579,0,0.04264822668393916
1580,0,0.05232511847353517
1581,0,0.07281517743356042
1582,0,0.10527310506087181
1583,0,0.020007042982630903
1584,0,0.15054526200424986
1585,0,0.1130195495305278
1586,0,0.022658560997728044
1587,0,0.06013569652677423
1588,0,0.024765549736020798
1589,0,0.03941683604889462
1590,0,0.029503161463087096
1591,0,0.007419099053872202
1592,0,0.05151002892987501
1593,0,0.06614610267093969
1594,1,0.5688575834550325
1595,0,0.011647854925663304
1596,0,0.0529521272419203
1597,0,0.08150442955050595
1598,0,0.027758853255869676
1599,0,0.03769123477773751
1600,0,0.20850707636612767
1601,0,0.01738671582486981
1602,0,0.028461535333881915
1603,0,0.03366373729792904
1604,0,0.021990725053786152
1605,1,0.26736630871002104
1606,0,0.004530467724627446
1607,0,0.07290746560885772
1608,0,0.09721615874889253
1609,0,0.1182426300580603
1610,0,0.12214331600966725
1611,0,0.028374616263255343
1612,0,0.069872164395672
1613,1,0.1783544858476757
1614,1,0.07306848228501255
1615,0,0.016886222483267942
1616,0,0.02939677257121942
1617,0,0.03685335627378134
1618,0,0.10465287757911394
1619,0,0.22774266074917857
1620,0,0.028177538616408752
1621,0,0.043804732582781204
1622,0,0.024062697797933453
1623,0,0.028199080078935804
1624,0,0.07893742290706955
1625,0,0.2998721969029152
1626,0,0.09979587733082257
1627,0,0.051361997049376
1628,0,0.1331136682260538
1629,0,0.027709816905427283
1630,0,0.023759499210449096
1631,0,0.031378392400989066
1632,0,0.04095464548854885
1633,0,0.2061667183041622
1634,0,0.05669174100903564
1635,0,0.14574493280809858
1636,0,0.003349509221155511
1637,0,0.07197481493867383
1638,1,0.28750867020201953
1639,0,0.13486911431724483
1640,0,0.03556868830201098
1641,0,0.04039946267421158
1642,1,0.18462941552523918
1643,0,0.03983085209503303
1644,0,0.056022409503182366
1645,0,0.06815825549004405
1646,0,0.026813741238167918
1647,0,0.04437252014990344
1648,0,0.09149101665043749
1649,0,0.16035062010021867
1650,0,0.06455911267066008
1651,0,0.017258933420277223
1652,0,0.03168615689977017
1653,0,0.04118808364274852
1654,0,0.06651331784334422
1655,0,0.02373693960971395
1656,0,0.020565252693580085
1657,0,0.0768428002871278
1658,0,0.03730472584741931
1659,0,0.0774863510072571
1660,0,0.03971910212482924
1661,0,0.16546556253784533
1662,0,0.13465885228588656
1663,0,0.1787947455413606
1664,0,0.03499912619112642
1665,0,0.13414565186491728
1666,0,0.24654750152113566
1667,0,0.2563559177513344
1668,0,0.011981647409168709
1669,0,0.20181020149900458
1670,0,0.040748913093342665
1671,0,0.008178842902889519
1672,0,0.09659238529974722
1673,0,0.04583326012751679
1674,1,0.7381525601209312
1675,0,0.02787196918025828
1676,0,0.0885095515921015
